op	Tax
operon100_7560	Acetobacter_tropicalis
operon100_7561	Yersinia_ruckeri
operon100_7562	Yersinia_ruckeri
operon100_7563	Yersinia_pseudotuberculosis
operon100_7564	Yersinia_pestis
operon100_7565	Achromobacter_xylosoxidans
operon100_7566	Acidaminococcus_fermentans
operon100_7567	Achromobacter_xylosoxidans
operon100_7568	Yersinia_ruckeri
operon100_7569	Vibrio_parahaemolyticus
operon100_7570	Vibrio_mimicus
operon100_7571	Vibrio_parahaemolyticus
operon100_7572	Vibrio_cholerae
operon100_7573	Vibrio_coralliilyticus
operon100_7574	Yersinia_frederiksenii
operon100_7575	Vibrio_fischeri
operon100_7576	Vibrio_furnissii
operon100_7577	Streptococcus_suis
operon100_7578	Streptococcus_suis
operon100_7579	Streptococcus_pyogenes
operon100_7580	Streptococcus_suis
operon100_7581	Streptococcus_thermophilus
operon100_7582	Streptococcus_suis
operon100_7583	Streptococcus_sp
operon100_7584	Yersinia_pestis
operon100_7585	Yersinia_pestis
operon100_7586	Yersinia_mollaretii
operon100_7587	Yersinia_pestis
operon100_7588	Streptococcus_sp
operon100_7589	Yersinia_pestis
operon100_7590	Yersinia_pseudotuberculosis
operon100_7591	Yersinia_pseudotuberculosis
operon100_7592	Bacillus_mycoides
operon100_7593	Bacillus_mycoides
operon100_7594	Bacillus_pumilus
operon100_7595	Bacillus_subtilis
operon100_7596	Bacillus_paralicheniformis
operon100_7597	Bacillus_subtilis
operon100_7598	Bacillus_sp
operon100_7599	Bacillus_mycoides
operon100_7600	Bacillus_pumilus
operon100_7601	Bacillus_thuringiensis
operon100_7602	Bacillus_subtilis
operon100_7603	Bacillus_subtilis
operon100_7604	Bacillus_subtilis
operon100_7605	Bacillus_subtilis
operon100_7606	Bacillus_thuringiensis
operon100_7607	Bacillus_thuringiensis
operon100_7608	Bacillus_thuringiensis
operon100_7609	Bacillus_thuringiensis
operon100_7610	Bacillus_thuringiensis
operon100_7611	Bacillus_sp
operon100_7612	Acinetobacter_baumannii
operon100_7613	Acinetobacter_baumannii
operon100_7614	Acinetobacter_venetianus
operon100_7615	Acinetobacter_baumannii
operon100_7616	Acinetobacter_baumannii
operon100_7617	Acinetobacter_baumannii
operon100_7618	Acinetobacter_baumannii
operon100_7619	Acinetobacter_baumannii
operon100_7620	Acinetobacter_sp
operon100_7621	Acinetobacter_junii
operon100_7622	Acinetobacter_guillouiae
operon100_7623	Acinetobacter_sp
operon100_7624	Bacillus_sp
operon100_7625	Acinetobacter_radioresistens
operon100_7626	Actinomyces_sp
operon100_7627	Actinobacillus_equuli
operon100_7628	Actinobacterium_SCGC
operon100_7629	Acinetobacter_johnsonii
operon100_7630	Acinetobacter_sp
operon100_7631	Bacillus_mycoides
operon100_7632	Geobacillus_thermoglucosidasius
operon100_7633	Haemophilus_influenzae
operon100_7634	Gallibacterium_anatis
operon100_7635	Francisella_philomiragia
operon100_7636	Francisella_tularensis
operon100_7637	Clostridium_difficile
operon100_7638	Bacillus_cereus
operon100_7639	Geobacillus_sp
operon100_7640	Geobacillus_subterraneus
operon100_7641	Gardnerella_vaginalis
operon100_7642	Francisella_tularensis
operon100_7643	Klebsiella_pneumoniae
operon100_7644	Klebsiella_pneumoniae
operon100_7645	Klebsiella_pneumoniae
operon100_7646	Klebsiella_oxytoca
operon100_7647	Klebsiella_pneumoniae
operon100_7648	Frigoribacterium_sp
operon100_7649	Fusobacterium_hwasookii
operon100_7650	Haemophilus_influenzae
operon100_7651	Klebsiella_pneumoniae
operon100_7652	Klebsiella_pneumoniae
operon100_7653	Bacillus_cereus
operon100_7654	Bacillus_anthracis
operon100_7655	Bacillus_anthracis
operon100_7656	Bacillus_anthracis
operon100_7657	Bacillus_anthracis
operon100_7658	Bacillus_anthracis
operon100_7659	Bacillus_anthracis
operon100_7660	Bacillus_anthracis
operon100_7661	Bacillus_anthracis
operon100_7662	Bacillus_anthracis
operon100_7663	Bacillus_anthracis
operon100_7664	Bacillus_cereus
operon100_7665	Bacillus_coagulans
operon100_7666	Bacillus_anthracis
operon100_7667	Bacillus_anthracis
operon100_7668	Bacillus_anthracis
operon100_7669	Bacillus_cereus
operon100_7670	Bacillus_anthracis
operon100_7671	Bacillus_cereus
operon100_7672	Bacillus_licheniformis
operon100_7673	Bacillus_cereus
operon100_7674	Clostridium_botulinum
operon100_7675	Clostridium_botulinum
operon100_7676	Clostridium_butyricum
operon100_7677	Clostridium_botulinum
operon100_7678	Chryseobacterium_formosense
operon100_7679	Chlamydia_trachomatis
operon100_7680	Chromohalobacter_salexigens
operon100_7681	Clostridium_botulinum
operon100_7682	Clostridium_acidurici
operon100_7683	Clostridium_beijerinckii
operon100_7684	Burkholderia_sp
operon100_7685	Burkholderia_telluris
operon100_7686	Burkholderia_ubonensis
operon100_7687	Burkholderia_ubonensis
operon100_7688	Butyrivibrio_proteoclasticus
operon100_7689	Clostridium_botulinum
operon100_7690	Clostridium_botulinum
operon100_7691	Capnocytophaga_sp
operon100_7692	Clostridium_botulinum
operon100_7693	Cedecea_neteri
operon100_7694	Bifidobacterium_animalis
operon100_7695	Bibersteinia_trehalosi
operon100_7696	Bifidobacterium_angulatum
operon100_7697	Bacteroides_fragilis
operon100_7698	Bacteroides_sp
operon100_7699	Bacillus_thuringiensis
operon100_7700	Bacteroides_fluxus
operon100_7701	Bacteroides_vulgatus
operon100_7702	Bibersteinia_trehalosi
operon100_7703	Bacteroides_fragilis
operon100_7704	Citrobacter_koseri
operon100_7705	Citrobacter_freundii
operon100_7706	Citrobacter_freundii
operon100_7707	Cellulomonas_sp
operon100_7708	Chryseobacterium_sp
operon100_7709	Bacteroides_ovatus
operon100_7710	Bacteroides_fragilis
operon100_7711	Bacteroides_nordii
operon100_7712	Chryseobacterium_sp
operon100_7713	Burkholderia_pseudomallei
operon100_7714	Altererythrobacter_sp
operon100_7715	Aeromonas_hydrophila
operon100_7716	Azoarcus_sp
operon100_7717	Azoarcus_sp
operon100_7718	Arthrospira_platensis
operon100_7719	Aeromonas_caviae
operon100_7720	Aeromonas_hydrophila
operon100_7721	Aerococcus_urinae
operon100_7722	Aeromonas_hydrophila
operon100_7723	Aeromonas_caviae
operon100_7724	Azospirillum_thiophilum
operon100_7725	Aquifex_aeolicus
operon100_7726	Aquimarina_atlantica
operon100_7727	Aerococcus_urinaeequi
operon100_7728	Acinetobacter_baumannii
operon100_7729	Arenimonas_oryziterrae
operon100_7730	Azospirillum_sp
operon100_7731	Amphibacillus_xylanus
operon100_7732	Anaeromyxobacter_sp
operon100_7733	Alteromonas_mediterranea
operon100_7734	Alicycliphilus_denitrificans
operon100_7735	Campylobacter_ureolyticus
operon100_7736	Caldicellulosiruptor_saccharolyticus
operon100_7737	Candidate_division
operon100_7738	Burkholderia_pseudomallei
operon100_7739	Burkholderia_pseudomallei
operon100_7740	Burkholderia_pseudomallei
operon100_7741	Candidatus_Caedibacter
operon100_7742	Aeromonas_veronii
operon100_7743	Campylobacter_fetus
operon100_7744	Aeromonas_hydrophila
operon100_7745	Alicycliphilus_denitrificans
operon100_7746	Agromyces_sp
operon100_7747	Caldisericum_exile
operon100_7748	Campylobacter_jejuni
operon100_7749	Caldilinea_aerophila
operon100_7750	Campylobacter_fetus
operon100_7751	Desulfurispirillum_indicum
operon100_7752	Dickeya_dadantii
operon100_7753	Cupriavidus_necator
operon100_7754	Desulfitobacterium_dehalogenans
operon100_7755	Cupriavidus_necator
operon100_7756	Devosia_sp
operon100_7757	Cupriavidus_nantongensis
operon100_7758	Desulfuromonas_sp
operon100_7759	Dickeya_solani
operon100_7760	Dickeya_dadantii
operon100_7761	Desulfotomaculum_gibsoniae
operon100_7762	Escherichia_coli
operon100_7763	Escherichia_coli
operon100_7764	Escherichia_coli
operon100_7765	Escherichia_coli
operon100_7766	Escherichia_coli
operon100_7767	Escherichia_coli
operon100_7768	Desulfitobacterium_metallireducens
operon100_7769	Escherichia_coli
operon100_7770	Escherichia_coli
operon100_7771	Escherichia_coli
operon100_7772	Corynebacterium_aurimucosum
operon100_7773	Enterobacter_sp
operon100_7774	Enterobacter_sp
operon100_7775	Enterobacter_sp
operon100_7776	Enterobacter_sp
operon100_7777	Enterobacter_sp
operon100_7778	Enterococcus_faecalis
operon100_7779	Enterococcus_faecalis
operon100_7780	Enterococcus_faecalis
operon100_7781	Enterobacter_sp
operon100_7782	Enterococcus_faecalis
operon100_7783	Dokdonia_sp
operon100_7784	Clostridium_sp
operon100_7785	Corynebacterium_glutamicum
operon100_7786	Clostridium_orbiscindens
operon100_7787	Corynebacterium_efficiens
operon100_7788	Colwellia_psychrerythraea
operon100_7789	Corynebacterium_sp
operon100_7790	Coxiella_sp
operon100_7791	Croceibacter_atlanticus
operon100_7792	Cronobacter_universalis
operon100_7793	Escherichia_coli
operon100_7794	Escherichia_coli
operon100_7795	Escherichia_coli
operon100_7796	Escherichia_coli
operon100_7797	Escherichia_coli
operon100_7798	Enterococcus_faecium
operon100_7799	Enterococcus_faecalis
operon100_7800	Escherichia_coli
operon100_7801	Erythrobacter_sp
operon100_7802	Escherichia_albertii
operon100_7803	Pseudomonas_aeruginosa
operon100_7804	Pseudomonas_aeruginosa
operon100_7805	Pseudomonas_aeruginosa
operon100_7806	Pseudomonas_balearica
operon100_7807	Pseudomonas_chlororaphis
operon100_7808	Escherichia_coli
operon100_7809	Escherichia_albertii
operon100_7810	Escherichia_coli
operon100_7811	Escherichia_coli
operon100_7812	Enterococcus_faecalis
operon100_7813	Escherichia_coli
operon100_7814	Escherichia_coli
operon100_7815	Escherichia_coli
operon100_7816	Escherichia_coli
operon100_7817	Escherichia_coli
operon100_7818	Escherichia_coli
operon100_7819	Escherichia_coli
operon100_7820	Escherichia_coli
operon100_7821	Escherichia_coli
operon100_7822	Escherichia_coli
operon100_7823	Escherichia_coli
operon100_7824	Enterococcus_villorum
operon100_7825	Enterococcus_gilvus
operon100_7826	Enterococcus_moraviensis
operon100_7827	Enterococcus_faecalis
operon100_7828	Enterococcus_faecium
operon100_7829	Escherichia_coli
operon100_7830	Escherichia_coli
operon100_7831	Escherichia_coli
operon100_7832	Enterococcus_gallinarum
operon100_7833	Enterococcus_faecalis
operon100_7834	Listeria_monocytogenes
operon100_7835	Escherichia_coli
operon100_7836	Listeria_monocytogenes
operon100_7837	Escherichia_coli
operon100_7838	Escherichia_coli
operon100_7839	Escherichia_coli
operon100_7840	Listeria_monocytogenes
operon100_7841	Listeria_welshimeri
operon100_7842	Lactobacillus_rhamnosus
operon100_7843	Micrococcus_luteus
operon100_7844	Microcoleus_sp
operon100_7845	Methylobacterium_sp
operon100_7846	Lactobacillus_mucosae
operon100_7847	Lactobacillus_salivarius
operon100_7848	Lactobacillus_rhamnosus
operon100_7849	Faecalibaculum_rodentium
operon100_7850	Escherichia_coli
operon100_7851	Escherichia_coli
operon100_7852	Escherichia_coli
operon100_7853	Escherichia_coli
operon100_7854	Escherichia_coli
operon100_7855	Idiomarina_loihiensis
operon100_7856	Klebsiella_pneumoniae
operon100_7857	Francisella_noatunensis
operon100_7858	Klebsiella_pneumoniae
operon100_7859	Eubacterium_limosum
operon100_7860	Escherichia_coli
operon100_7861	Escherichia_coli
operon100_7862	Fibrella_aestuarina
operon100_7863	Exiguobacterium_sp
operon100_7864	Escherichia_coli
operon100_7865	Escherichia_coli
operon100_7866	Escherichia_coli
operon100_7867	Escherichia_coli
operon100_7868	Escherichia_coli
operon100_7869	Mogibacterium_timidum
operon100_7870	Klebsiella_pneumoniae
operon100_7871	Klebsiella_pneumoniae
operon100_7872	Klebsiella_pneumoniae
operon100_7873	Enterobacter_cloacae
operon100_7874	Klebsiella_pneumoniae
operon100_7875	Lactobacillus_crispatus
operon100_7876	Lactobacillus_casei
operon100_7877	Kluyvera_intermedia
operon100_7878	Enterobacter_cloacae
operon100_7879	Enterobacter_aerogenes
operon100_7880	Dyadobacter_fermentans
operon100_7881	Enterobacter_aerogenes
operon100_7882	Enterobacter_cloacae
operon100_7883	Enterobacter_aerogenes
operon100_7884	Enterobacter_cloacae
operon100_7885	Enterobacter_cloacae
operon100_7886	Enterobacter_cloacae
operon100_7887	Edwardsiella_sp
operon100_7888	Enterobacter_asburiae
operon100_7889	Komagataeibacter_europaeus
operon100_7890	Massilia_sp
operon100_7891	Mesorhizobium_sp
operon100_7892	Lactobacillus_gasseri
operon100_7893	Klebsiella_pneumoniae
operon100_7894	Klebsiella_pneumoniae
operon100_7895	Methylobacterium_sp
operon100_7896	Microcystis_aeruginosa
operon100_7897	Mannheimia_haemolytica
operon100_7898	Marichromatium_purpuratum
operon100_7899	Mannheimia_haemolytica
operon100_7900	Klebsiella_pneumoniae
operon100_7901	Klebsiella_pneumoniae
operon100_7902	Klebsiella_pneumoniae
operon100_7903	Kosmotoga_olearia
operon100_7904	Klebsiella_pneumoniae
operon100_7905	Klebsiella_pneumoniae
operon100_7906	Klebsiella_pneumoniae
operon100_7907	Klebsiella_pneumoniae
operon100_7908	Gordonia_araii
operon100_7909	Klebsiella_pneumoniae
operon100_7910	Gloeobacter_kilaueensis
operon100_7911	Grimontia_hollisae
operon100_7912	Klebsiella_pneumoniae
operon100_7913	Klebsiella_pneumoniae
operon100_7914	Klebsiella_variicola
operon100_7915	Lacimicrobium_alkaliphilum
operon100_7916	Lactobacillus_acetotolerans
operon100_7917	Granulibacter_bethesdensis
operon100_7918	Hafnia_alvei
operon100_7919	Geobacillus_thermoleovorans
operon100_7920	Klebsiella_pneumoniae
operon100_7921	Klebsiella_pneumoniae
operon100_7922	Klebsiella_pneumoniae
operon100_7923	Geobacillus_thermoglucosidasius
operon100_7924	Geobacter_daltonii
operon100_7925	Geobacillus_thermodenitrificans
operon100_7926	Geobacillus_thermoleovorans
operon100_7927	Geobacillus_thermoleovorans
operon100_7928	Lactobacillus_acidophilus
operon100_7929	Klebsiella_pneumoniae
operon100_7930	Klebsiella_pneumoniae
operon100_7931	Klebsiella_pneumoniae
operon100_7932	Klebsiella_pneumoniae
operon100_7933	Klebsiella_pneumoniae
operon100_7934	Escherichia_coli
operon100_7935	Escherichia_coli
operon100_7936	Klebsiella_pneumoniae
operon100_7937	Escherichia_coli
operon100_7938	Klebsiella_pneumoniae
operon100_7939	Lactobacillus_delbrueckii
operon100_7940	Lactobacillus_helveticus
operon100_7941	Lactobacillus_paracasei
operon100_7942	Lactobacillus_plantarum
operon100_7943	Klebsiella_pneumoniae
operon100_7944	Klebsiella_pneumoniae
operon100_7945	Klebsiella_pneumoniae
operon100_7946	Klebsiella_pneumoniae
operon100_7947	Staphylococcus_aureus
operon100_7948	Staphylococcus_aureus
operon100_7949	Staphylococcus_aureus
operon100_7950	Staphylococcus_aureus
operon100_7951	Staphylococcus_aureus
operon100_7952	Staphylococcus_aureus
operon100_7953	Staphylococcus_aureus
operon100_7954	Sphingomonas_sp
operon100_7955	Shigella_flexneri
operon100_7956	Shigella_sonnei
operon100_7957	Shimia_sp
operon100_7958	Sinorhizobium_fredii
operon100_7959	Sphingomonas_taxi
operon100_7960	Sphaerochaeta_pleomorpha
operon100_7961	Staphylococcus_aureus
operon100_7962	Sinorhizobium_meliloti
operon100_7963	Staphylococcus_aureus
operon100_7964	Ilyobacter_polytropus
operon100_7965	Klebsiella_oxytoca
operon100_7966	Staphylococcus_aureus
operon100_7967	Staphylococcus_aureus
operon100_7968	Klebsiella_oxytoca
operon100_7969	Klebsiella_pneumoniae
operon100_7970	Hymenobacter_sp
operon100_7971	Halomonas_campaniensis
operon100_7972	Staphylococcus_aureus
operon100_7973	Staphylococcus_aureus
operon100_7974	Staphylococcus_aureus
operon100_7975	Staphylococcus_aureus
operon100_7976	Staphylococcus_aureus
operon100_7977	Staphylococcus_aureus
operon100_7978	Staphylococcus_aureus
operon100_7979	Staphylococcus_aureus
operon100_7980	Escherichia_coli
operon100_7981	Neisseria_meningitidis
operon100_7982	Neisseria_meningitidis
operon100_7983	Neisseria_sp
operon100_7984	Nitrosococcus_halophilus
operon100_7985	Nostoc_punctiforme
operon100_7986	Nostoc_sp
operon100_7987	Odoribacter_splanchnicus
operon100_7988	Neisseria_meningitidis
operon100_7989	Paenibacillus_polymyxa
operon100_7990	Paenibacillus_sp
operon100_7991	Paenibacillus_borealis
operon100_7992	Paenibacillus_curdlanolyticus
operon100_7993	Paenibacillus_beijingensis
operon100_7994	Paenibacillus_polymyxa
operon100_7995	Oenococcus_oeni
operon100_7996	Paenibacillus_polymyxa
operon100_7997	Paenibacillus_sp
operon100_7998	Paenibacillus_sp
operon100_7999	Paenibacillus_wynnii
operon100_8000	Pantoea_ananatis
operon100_8001	Paludibacter_jiangxiensis
operon100_8002	Paraliobacillus_sp
operon100_8003	Peptoclostridium_difficile
operon100_8004	Paracoccus_sanguinis
operon100_8005	Pediococcus_claussenii
operon100_8006	Pectobacterium_carotovorum
operon100_8007	Pectobacterium_sp
operon100_8008	Pantoea_ananatis
operon100_8009	Pasteurella_multocida
operon100_8010	Porphyromonas_asaccharolytica
operon100_8011	Peptoclostridium_difficile
operon100_8012	Peptoclostridium_difficile
operon100_8013	Peptostreptococcaceae_bacterium
operon100_8014	Phaeobacter_sp
operon100_8015	Planococcus_kocurii
operon100_8016	Prevotella_disiens
operon100_8017	Polynucleobacter_necessarius
operon100_8018	Prevotella_sp
operon100_8019	Planococcus_sp
operon100_8020	Prevotella_ruminicola
operon100_8021	Paenibacillus_graminis
operon100_8022	Escherichia_coli
operon100_8023	Escherichia_coli
operon100_8024	Escherichia_coli
operon100_8025	Escherichia_coli
operon100_8026	Escherichia_coli
operon100_8027	Francisella_novicida
operon100_8028	Francisella_tularensis
operon100_8029	Escherichia_coli
operon100_8030	Escherichia_coli
operon100_8031	Escherichia_coli
operon100_8032	Escherichia_coli
operon100_8033	Escherichia_coli
operon100_8034	Escherichia_coli
operon100_8035	Escherichia_coli
operon100_8036	Escherichia_coli
operon100_8037	Escherichia_coli
operon100_8038	Escherichia_coli
operon100_8039	Escherichia_coli
operon100_8040	Escherichia_coli
operon100_8041	Escherichia_coli
operon100_8042	Flavobacterium_psychrophilum
operon100_8043	Eubacterium_plexicaudatum
operon100_8044	Exiguobacterium_sp
operon100_8045	Escherichia_coli
operon100_8046	Escherichia_coli
operon100_8047	Exiguobacterium_antarcticum
operon100_8048	Paenibacillus_durus
operon100_8049	Exiguobacterium_antarcticum
operon100_8050	Faecalibaculum_rodentium
operon100_8051	Exiguobacterium_antarcticum
operon100_8052	Eubacterium_cellulosolvens
operon100_8053	Geobacillus_sp
operon100_8054	Geobacillus_stearothermophilus
operon100_8055	Francisella_tularensis
operon100_8056	Flavobacteriaceae_bacterium
operon100_8057	Faecalibaculum_rodentium
operon100_8058	Eubacterium_acidaminophilum
operon100_8059	Gammaproteobacteria_bacterium
operon100_8060	Geobacillus_kaustophilus
operon100_8061	Fusobacterium_sp
operon100_8062	Salmonella_enterica
operon100_8063	Salmonella_enterica
operon100_8064	Serratia_marcescens
operon100_8065	Shewanella_putrefaciens
operon100_8066	Shewanella_sediminis
operon100_8067	Salmonella_enterica
operon100_8068	Sanguibacter_keddieii
operon100_8069	Salmonella_bongori
operon100_8070	Salmonella_enterica
operon100_8071	Salmonella_bongori
operon100_8072	Shewanella_sp
operon100_8073	Shewanella_loihica
operon100_8074	Serratia_proteamaculans
operon100_8075	Shewanella_baltica
operon100_8076	Pseudomonas_stutzeri
operon100_8077	Salmonella_bongori
